id,a1,a2
20691,33082,16774
20692,23636,14490
20693,27455,4212
20694,48746,44237
20695,18939,9216
20696,15401,4922
20697,1342,40967
20698,11548,43416
20699,49081,22151
20700,10729,11984
20701,38133,11186
20702,16559,46093
20703,48422,30306
20704,49550,35381
20705,28592,8743
20706,27742,37779
20707,43892,20096
20708,29320,32366
20709,16584,13029
20710,415,8455
20711,16571,18070
20712,39394,15982
20713,16044,37106
20714,43288,38419
20715,25106,24468
20716,41623,12842
20717,5914,1598
20718,3292,9712
20719,15938,40424
20720,6304,13827
20721,24094,25338
20722,2902,21150
20723,16457,20404
20724,24592,31793
20725,35842,36665
20726,46569,32111
20727,3527,40118
20728,26398,12930
20729,19449,36668
20730,45840,42085
20731,25930,14684
20732,2736,36962
20733,2165,1800
20734,34803,6455
20735,27167,41787
20736,29787,42669
20737,35547,32028
20738,17403,24678
20739,44990,16911
20740,17326,341
20741,6129,22777
20742,29845,25188
20743,19904,42292
20744,46232,32134
20745,28450,30311
20746,22319,7623
20747,47689,19128
20748,37732,9392
20749,x20749,y20749
20750,11150,34567
20751,20504,16013
20752,24601,27687
20753,4363,18400
20754,14003,11634
20755,24230,33481
20756,9799,34433
20757,19523,6465
20758,38222,33720
20759,36380,26510
20760,38792,35859
20761,x20761,y20761
20762,8103,3541
20763,42060,19270
20764,22097,27409
20765,32354,35037
20766,48055,23833
20767,48075,10769
20768,38205,22653
20769,21762,49927
20770,36021,14052
20771,6216,34006
20772,18906,43114
20773,8561,363
20774,23948,17885
20775,28672,98
20776,36287,25007
20777,14652,18356
20778,21888,26628
20779,24090,13965
20780,23163,37198
20781,8933,26653
20782,20022,6360
20783,48204,30163
20784,13835,34763
20785,41560,33136
20786,45336,21005
20787,331,44820
20788,27750,26367
20789,40768,43317
20790,29043,26374
20791,24933,45471
20792,7751,48149
20793,49659,11147
20794,33098,18253
20795,13834,20003
20796,31624,15001
20797,29849,22273
20798,29775,12895
20799,19771,13502
20800,36815,41328
20801,43844,10095
20802,28438,20068
20803,7646,19257
20804,43383,2683
20805,34252,10340
20806,17859,22477
20807,33294,13456
20808,9680,6300
20809,47396,24089
20810,49968,2838
20811,12749,491
20812,29023,3528
20813,33916,18314
20814,27018,32903
20815,40835,27898
20816,14193,9286
20817,18959,6533
20818,49459,49247
20819,14993,43497
20820,44865,13343
20821,14437,11023
20822,26105,47416
20823,38235,12114
20824,41120,45718
20825,45611,5823
20826,8641,7088
20827,27502,30895
20828,11440,6487
20829,22321,26751
20830,43645,41634
20831,31295,22288
20832,16159,18830
20833,21404,24038
20834,28202,8156
20835,36096,7654
20836,47200,25207
20837,42375,21213
20838,4701,2857
20839,23759,42389
20840,1386,28394
20841,39670,9640
20842,4735,29982
20843,27642,22552
20844,5825,24298
20845,20751,5832
20846,46711,18146
20847,4431,21301
20848,20764,38131
20849,27632,49683
20850,16935,2471
20851,39244,20746
20852,17621,38552
20853,49228,5451
20854,21601,28432
20855,5191,23812
20856,2202,5147
20857,49913,24531
20858,16101,7488
20859,11304,30320
20860,16285,18772
20861,3921,44920
20862,37832,1003
20863,2233,8443
20864,18091,17690
20865,379,9380
20866,24517,30238
20867,26458,26232
20868,20655,10266
20869,7418,10461
20870,18909,39848
20871,45937,4902
20872,33370,24170
20873,4589,5962
20874,1413,964
20875,15007,21948
20876,17396,431
20877,47319,19693
20878,3399,47685
20879,46720,21350
20880,41851,12853
20881,19194,35197
20882,24006,28343
20883,44505,6339
20884,18327,25431
20885,4997,47317
20886,39268,29974
20887,5707,34157
20888,5617,9567
20889,18678,21150
20890,41004,30695
20891,40907,48947
20892,x20892,y20892
20893,49508,43448
20894,11863,2239
20895,1529,43147
20896,28554,41957
20897,45415,4461
20898,17722,6911
20899,9165,27188
20900,18878,49387
20901,4834,31210
20902,10752,18125
20903,37574,11281
20904,31063,7862
20905,48043,21865
20906,13838,35566
20907,12031,30242
20908,31340,29598
20909,39468,13857
20910,19802,20915
20911,37414,17330
20912,44648,21824
20913,2817,29125
20914,24803,48283
20915,18564,46891
20916,26880,3903
20917,37288,33414
20918,19499,3251
20919,43081,49358
20920,32786,38003
20921,x20921,y20921
20922,4180,18335
20923,25523,38125
20924,24936,20098
20925,3800,22458
20926,20370,35803
20927,32840,15471
20928,39708,47354
20929,8700,14690
20930,11269,42330
20931,34960,28802
20932,37893,48072
20933,24872,20627
20934,24923,8826
20935,10448,17191
20936,2281,8162
20937,8250,434
20938,30214,28397
20939,23936,32796
20940,2991,21369
20941,2026,2483
20942,34638,45236
20943,40830,36989
20944,34504,28106
20945,20088,2825
20946,7260,33727
20947,24529,27356
20948,x20948,y20948
20949,27305,31181
20950,21409,30282
20951,39197,1086
20952,9295,28415
20953,14279,18194
20954,22247,26179
20955,20979,6143
20956,11858,45596
20957,10889,6612
20958,22249,3696
20959,22611,37921
20960,17572,2453
20961,28547,23256
20962,20494,24200
20963,31745,12720
20964,16311,49092
20965,22042,23359
20966,47403,17648
20967,4400,9364
20968,30381,26690
20969,21100,30971
20970,22267,19731
20971,30473,28695
20972,26829,2980
20973,44985,43521
20974,19696,46181
20975,45210,14249
20976,984,13806
20977,21323,16638
20978,10448,43166
20979,2679,27115
20980,32318,16585
20981,20140,19247
20982,x20982,y20982
20983,12349,45341
20984,25698,11507
20985,8749,23475
20986,38654,48983
20987,48179,48979
20988,4461,34352
20989,34794,40797
20990,16326,8955
20991,39852,9856
20992,18258,24169
20993,5083,39975
20994,41778,46342
20995,20147,2629
20996,26657,29784
20997,2659,19138
20998,21550,3835
20999,6468,15162
21000,22443,36952
21001,47337,3560
21002,15873,47006
21003,42396,42383
21004,15323,18237
21005,41789,3813
21006,43920,1412
21007,6800,21832
21008,22865,5116
21009,45814,41733
21010,387,15286
21011,38072,142
21012,31442,35037
21013,37363,36913
21014,27818,5175
21015,28325,29656
21016,45173,24108
21017,49288,30180
21018,14077,33321
21019,43792,4650
21020,28700,25566
21021,42823,45594
21022,17538,19594
21023,37118,25766
21024,36869,24752
21025,18724,8418
21026,46793,27107
21027,45621,5536
21028,21013,49204
21029,6147,45251
21030,31579,15122
21031,42913,23688
21032,16324,36134
21033,16251,6261
21034,31968,34013
21035,12227,29369
21036,38222,43778
21037,47652,24760
21038,149,5733
21039,2884,39375
21040,11509,19829
21041,31077,36435
21042,46160,6234
21043,6568,43501
21044,27880,38579
21045,412,38942
21046,49876,18810
21047,36990,20685
21048,31376,40035
21049,17516,9046
21050,12723,8486
21051,8914,35552
21052,41808,29804
21053,21354,13734
21054,3062,31265
21055,5743,15047
21056,47487,45814
21057,34966,7726
21058,12755,4694
21059,5255,47825
21060,30738,30194
21061,36108,28960
21062,22115,25081
21063,10976,39807
21064,21891,49450
21065,36584,1097
21066,244,7880
21067,11034,41522
21068,22738,8712
21069,9491,17709
21070,30129,32431
21071,24468,30262
21072,24237,29111
21073,7054,37608
21074,30572,21193
21075,6627,12069
21076,32954,37128
21077,39845,46993
21078,46445,42312
21079,22063,30285
21080,32154,12242
21081,37456,25860
21082,33285,23271
21083,6423,31350
21084,43174,15022
21085,16628,17713
21086,14845,1139
21087,507,49307
21088,31940,33507
21089,10597,13388
21090,35251,18125
21091,19439,30438
21092,48172,19887
21093,2835,39896
21094,46491,40827
21095,35018,23494
21096,21145,34283
21097,20358,36929
21098,32573,48805
21099,14676,16535
21100,29881,43227
21101,23692,7394
21102,16343,41485
21103,39478,40472
21104,9810,29152
21105,17007,26841
21106,43764,45853
21107,27686,9331
21108,15654,5090
21109,22338,21342
21110,17203,40981
21111,41392,1100
21112,31449,35141
21113,21268,43727
21114,5943,35474
21115,11279,35611
21116,13114,26834
21117,42577,40250
21118,5866,37932
21119,34104,6953
21120,10248,32657
21121,30024,8074
21122,16995,49911
21123,14372,24450
21124,10795,31875
21125,6777,40801
21126,9964,14626
21127,25625,40510
21128,16511,3009
21129,2439,33615
21130,62,44872
21131,14590,36278
21132,35319,42830
21133,3310,2323
21134,3622,29065
21135,49784,31006
21136,15596,15542
21137,12480,37906
21138,31391,16075
21139,43776,3479
21140,43248,29874
21141,6886,40908
21142,7753,11103
21143,19472,10379
21144,31429,28241
21145,20442,9938
21146,17436,6618
21147,15718,3406
21148,32212,40336
21149,5901,30609
21150,40540,15855
21151,37365,37320
21152,7580,22819
21153,18117,46281
21154,4257,23585
21155,28594,37639
21156,2643,41296
21157,49555,6860
21158,23962,2917
21159,34827,10181
21160,7120,31196
21161,44884,40670
21162,29011,39023
21163,42290,18378
21164,46439,25063
21165,22411,33126
21166,47032,1753
21167,5338,19892
21168,31289,963
21169,39056,43888
21170,36399,37385
21171,47155,47365
21172,34860,4734
21173,43619,5830
21174,29571,49233
21175,36481,36648
21176,17081,6970
21177,23754,37280
21178,25478,39817
21179,44419,6395
21180,35478,40977
21181,1260,39645
21182,26714,12544
21183,37935,42420
21184,24601,11971
21185,29586,25955
21186,48829,46083
21187,40087,5683
21188,44458,33576
21189,15512,18549
21190,x21190,y21190
21191,15694,30913
21192,25739,9302
21193,9809,1818
21194,20565,40075
21195,7330,15526
21196,132,40698
21197,5178,18757
21198,48923,24825
21199,46194,30409
21200,x21200,y21200
21201,37870,24713
21202,17463,6775
21203,1122,22323
21204,28276,25827
21205,14219,47565
21206,9979,29696
21207,49088,25789
21208,7674,38385
21209,35662,47751
21210,10595,3284
21211,36041,18303
21212,18878,22322
21213,49324,45614
21214,21479,16141
21215,11491,24218
21216,23467,32297
21217,18523,27398
21218,17825,39920
21219,22754,35111
21220,19127,45939
21221,23603,39728
21222,37645,92
21223,16343,48299
21224,24203,8096
21225,46292,14592
21226,3947,8736
21227,19027,17139
21228,14626,1051
21229,1500,14362
21230,46371,34697
21231,39513,5119
21232,24123,8445
21233,37450,22700
21234,35977,35363
21235,43363,45948
21236,811,2272
21237,12584,16866
21238,45709,38975
21239,11202,11516
21240,45883,36447
21241,32406,32410
21242,25758,25681
21243,46647,2557
21244,45653,6813
21245,33111,28542
21246,29757,25040
21247,34390,9218
21248,34836,23814
21249,34655,32367
21250,21175,26688
21251,20177,28735
21252,40332,29311
21253,x21253,y21253
21254,24535,20043
21255,26212,37526
21256,27943,41602
21257,24539,34057
21258,4423,48300
21259,42769,5207
21260,36663,45206
21261,34595,38496
21262,18365,43167
21263,33362,18478
21264,378,45543
21265,27886,41475
21266,676,18373
21267,45668,39900
21268,37849,7783
21269,36208,21748
21270,13494,27107
21271,425,13405
21272,45851,1816
21273,30033,33198
21274,16186,22549
21275,44278,500
21276,21655,36694
21277,8615,2913
21278,49814,2507
21279,27418,43035
21280,49470,34719
21281,25426,48930
21282,36723,10881
21283,6110,620
21284,34902,20261
21285,40941,22575
21286,25691,2997
21287,6279,43638
21288,14665,13195
21289,x21289,y21289
21290,1897,41154
21291,27129,42789
21292,11410,48362
21293,29020,16678
21294,34626,6427
21295,43518,38606
21296,19737,25867
21297,20335,38869
21298,20161,23429
21299,44909,15196
21300,22594,18980
21301,49020,44298
21302,8401,29262
21303,36964,34117
21304,39365,12087
21305,35209,525
21306,48018,17419
21307,38115,38645
21308,14765,29565
21309,29482,26689
21310,9817,11267
21311,49192,28626
21312,34922,1174
21313,22357,49650
21314,42867,13612
21315,17311,34270
21316,47134,48094
21317,8047,38421
21318,38636,20078
21319,46112,12926
21320,9647,10781
21321,34530,25703
21322,x21322,y21322
21323,953,12321
21324,23484,9525
21325,43653,9150
21326,265,12707
21327,32854,4076
21328,29343,33261
21329,28008,39710
21330,9581,35683
21331,32336,2273
21332,2475,10653
21333,40271,15818
21334,4732,28332
21335,11561,17329
21336,2980,41912
21337,48030,14151
21338,5548,39208
21339,26327,49287
21340,41068,19036
21341,19165,9100
21342,44046,5289
21343,25032,5424
21344,x21344,y21344
21345,35145,47529
21346,34472,34885
21347,14488,17163
21348,49850,32272
21349,31809,19705
21350,16524,48349
21351,2487,44975
21352,35562,13441
21353,19650,37838
21354,29350,45903
21355,44323,40304
21356,35152,23720
21357,676,46600
21358,42631,29491
21359,36032,1188
21360,46388,31514
21361,4740,2722
21362,30811,9994
21363,13192,8031
21364,20208,46703
21365,15344,36779
21366,17353,40255
21367,17820,44943
21368,41001,28222
21369,29984,17597
21370,49597,16606
21371,3511,4421
21372,45321,40739
21373,28061,38303
21374,5782,42200
21375,12744,36647
21376,5848,42012
21377,32584,16552
21378,48615,31536
21379,49351,2522
21380,4205,41579
21381,48029,26743
21382,39781,33581
21383,23736,30330
21384,35091,28152
21385,1543,38168
21386,41038,38871
21387,46663,2945
21388,42882,42086
21389,41812,4427
21390,1050,24130
21391,39420,180
21392,3175,32194
21393,44468,40323
21394,11542,37127
21395,46940,6806
21396,27196,22840
21397,27087,8465
21398,25098,271
21399,23133,17081
21400,5651,26653
21401,22591,35549
21402,4664,26703
21403,36731,28185
21404,15790,36806
21405,15422,40194
21406,48904,11787
21407,12141,45522
21408,4380,19569
21409,37824,26669
21410,41456,19704
21411,29353,16986
21412,37695,5670
21413,8407,21101
21414,39536,39081
21415,4930,24740
21416,45070,14406
21417,37015,20714
21418,23441,32653
21419,25199,29912
21420,15507,34838
21421,41402,28223
21422,10713,33189
21423,10812,21055
21424,31004,28806
21425,10976,34449
21426,23816,26151
21427,x21427,y21427
21428,32344,26318
21429,21702,4182
21430,47011,26250
21431,46359,9164
21432,21902,19473
21433,15498,11807
21434,18763,34654
21435,18875,21080
21436,3430,18224
21437,10070,748
21438,12107,19006
21439,17389,17454
21440,34898,41347
21441,33948,24991
21442,46522,29693
21443,11495,48253
21444,11041,23449
21445,46227,47300
21446,36875,35310
21447,44865,16512
21448,29314,32572
21449,34824,1860
21450,43667,43593
21451,41055,6176
21452,41206,29574
21453,27244,6388
21454,17054,11374
21455,37257,14125
21456,2658,45268
21457,117,43116
21458,19363,43852
21459,4439,18240
21460,48802,12633
21461,22850,31060
21462,31628,10805
21463,11461,23213
21464,39512,5889
21465,48410,296
21466,5565,21043
21467,10717,28522
21468,48741,22815
21469,47313,35697
21470,5083,34341
21471,43754,14537
21472,24927,25910
21473,22367,22622
21474,20156,8274
21475,6419,39565
21476,37206,15413
21477,41200,19196
21478,42651,27093
21479,38387,1493
21480,18067,24218
21481,32376,34994
21482,3812,24613
21483,41840,16313
21484,7306,45432
21485,22073,29355
21486,33541,32099
21487,32212,19137
21488,37526,3948
21489,29800,1158
21490,23847,709
21491,25119,18004
21492,10649,8157
21493,21314,30276
21494,45946,12087
21495,39923,14526
21496,4938,36234
21497,17383,27830
21498,9703,16054
21499,41912,41055
21500,23708,9627
21501,455,61
21502,4457,3480
21503,44588,41371
21504,43597,35319
21505,43975,44068
21506,37545,2435
21507,10158,42837
21508,36873,37904
21509,32643,19154
21510,21764,24435
21511,31589,42995
21512,13931,47686
21513,39307,11713
21514,8647,6263
21515,46417,46083
21516,8474,4178
21517,12032,18787
21518,34385,36868
21519,44725,31634
21520,15560,27362
21521,29083,3150
21522,6338,31076
21523,41587,26176
21524,2204,35886
21525,13197,23862
21526,20338,40657
21527,17425,38302
21528,11173,46734
21529,28634,9369
21530,23431,12061
21531,x21531,y21531
21532,9655,37438
21533,34982,26985
21534,23884,23325
21535,46040,21034
21536,22439,9408
21537,x21537,y21537
21538,8934,45361
21539,46944,45427
21540,594,13550
21541,x21541,y21541
21542,38163,38010
21543,37003,6466
21544,33122,42478
21545,19796,45152
21546,25643,5900
21547,48244,38519
21548,23739,15406
21549,26512,49198
21550,41985,22239
21551,32724,13368
21552,2550,2825
21553,40846,2135
21554,40285,13800
21555,24119,1178
21556,43752,23774
21557,109,3084
21558,38868,34959
21559,4517,10242
21560,25911,42220
21561,26568,25420
21562,10000,41627
21563,24339,17795
21564,7010,34396
21565,48570,24989
21566,37962,29350
21567,42397,19137
21568,27264,43512
21569,26597,49825
21570,8423,29180
21571,15243,30782
21572,1161,30869
21573,42372,41131
21574,x21574,y21574
21575,46521,5236
21576,34302,37809
21577,45768,40482
21578,15850,32742
21579,44213,16451
21580,43087,29728
21581,9336,17610
21582,32470,23125
21583,33588,1913
21584,32907,30181
21585,43190,28217
21586,48743,30982
21587,17790,40794
21588,48666,3949
21589,28497,36507
21590,42581,29268
21591,40503,31125
21592,2897,5123
21593,22982,26260
21594,6667,1514
21595,34977,9773
21596,14054,34757
21597,8909,23009
21598,8537,49610
21599,15228,28648
21600,36684,42990
21601,12091,49686
21602,36386,19961
21603,27770,44431
21604,40334,590
21605,2594,36008
21606,39499,23466
21607,26681,12108
21608,33719,2796
21609,4943,10969
21610,27399,24590
21611,38486,18904
21612,4440,38982
21613,12632,28657
21614,34915,39438
21615,20352,1360
21616,48716,6991
21617,39083,42353
21618,33444,44302
21619,36720,19439
21620,42865,43220
21621,40795,6462
21622,7028,33387
21623,20405,16399
21624,4245,1614
21625,19512,8623
21626,46913,44465
21627,34458,27360
21628,34899,25384
21629,20929,42924
21630,33147,24165
21631,48133,4979
21632,49960,23786
21633,48652,20165
21634,41811,42627
21635,44081,48702
21636,46249,33344
21637,10206,11913
21638,47251,25462
21639,23992,36613
21640,4690,22037
21641,27145,23545
21642,44310,13570
21643,41262,15279
21644,x21644,y21644
21645,22554,25446
21646,25952,5665
21647,4570,49921
21648,8218,47023
21649,37896,10015
21650,32293,30925
21651,49510,2013
21652,41966,12285
21653,24090,28074
21654,37791,47665
21655,26349,2768
21656,36830,25071
21657,7238,6226
21658,15864,5771
21659,4922,42871
21660,14827,14541
21661,13563,2733
21662,32493,41999
21663,23162,8781
21664,48816,49673
21665,41201,16217
21666,30499,19532
21667,2862,4841
21668,49665,48974
21669,15137,45085
21670,15023,28823
21671,47852,42018
21672,684,12003
21673,38615,34111
21674,6005,26026
21675,1182,11174
21676,26927,40246
21677,20660,37608
21678,x21678,y21678
21679,26262,48097
21680,x21680,y21680
21681,11099,22606
21682,32348,45749
21683,33530,46301
21684,37579,33105
21685,27372,17364
21686,16850,27068
21687,12774,20260
21688,18419,19882
21689,4351,24787
21690,6322,22003
21691,12191,38934
21692,34898,36949
