a1,a2,ub_a1,lb_a1,ub_a2,lb_a2,cet_r,bst_r,pos_r
3080,3080,1,1,3080,3080,1,1,1
5610,5610,1,1,5610,5610,1,1,1
3083,3083,1,1,3083,3083,1,1,1
10149,10149,1,1,10149,10149,1,1,1
25712,25712,1,1,25712,25712,1,1,1
14878,14878,1,1,14878,14878,1,1,1
2541,2541,1,1,2541,2541,1,1,1
27470,27470,1,1,27470,27470,1,1,1
2119,2119,1,1,2119,2119,1,1,1
27163,27163,1,1,28163,27163,1,1,1
6848,6848,1,1,6848,6848,1,1,1
12887,12887,1,1,12887,12887,1,1,1
16488,16488,1,1,16488,16488,1,1,1
27960,27960,1,1,27960,27960,1,1,1
20801,20801,1,1,20801,20801,1,1,1
6580,6580,1,1,6580,6580,1,1,1
18363,18363,1,1,18363,18363,1,1,1
5449,5449,1,1,5449,5449,1,1,1
16770,16770,1,1,16770,16770,1,1,1
3144,3144,1,1,3144,3144,1,1,1
9441,9441,1,1,10441,9441,1,1,1
11069,11069,1,1,11069,11069,1,1,1
10555,10555,1,1,10555,10555,1,1,1
21634,21634,1,1,21634,21634,1,1,1
22788,22788,1,1,22788,22788,1,1,1
4532,4532,1,1,4532,4532,1,1,1
27657,27657,1,1,27657,27657,1,1,1
4307,4307,1,1,4307,4307,1,1,1
4889,4889,1,1,4889,4889,1,1,1
29815,29815,1,1,29815,29815,1,1,1
14308,14308,1,1,14308,14308,1,1,1
28588,28588,1,1,28588,28588,1,1,1
4416,4416,1,1,4416,4416,1,1,1
23569,23569,1,1,23569,23569,1,1,1
11005,11005,1,1,11005,11005,1,1,1
6810,6810,1,1,6810,6810,1,1,1
975,975,1,1,975,975,1,1,1
7181,7181,1,1,7181,7181,1,1,1
1616,1616,1,1,1616,1616,1,1,1
29697,29697,1,1,29697,29697,1,1,1
4054,4054,1,1,4054,4054,1,1,1
10034,10034,1,1,10034,10034,1,1,1
28484,28484,1,1,28484,28484,1,1,1
28135,28135,1,1,28135,28135,1,1,1
1785,1785,1,1,1785,1785,1,1,1
3581,3581,1,1,3581,3581,1,1,1
29808,29808,1,1,29808,29808,1,1,1
3385,3385,1,1,3385,3385,1,1,1
2388,2388,1,1,2388,2388,1,1,1
9807,9807,1,1,9807,9807,1,1,1
28507,28507,1,1,28507,28507,1,1,1
4242,4242,1,1,4242,4242,1,1,1
12232,12232,1,1,12232,12232,1,1,1
24584,24584,1,1,24584,24584,1,1,1
28280,28280,1,1,28280,28280,1,1,1
1502,1502,1,1,1502,1502,1,1,1
29158,29158,1,1,29158,29158,1,1,1
26376,26376,1,1,26376,26376,1,1,1
28728,28728,1,1,28728,28728,1,1,1
7365,7365,1,1,7365,7365,1,1,1
3323,3323,1,1,3323,3323,1,1,1
4158,4158,1,1,4158,4158,1,1,1
7399,7399,1,1,7399,7399,1,1,1
6016,6016,1,1,6016,6016,1,1,1
11755,11755,1,1,11755,11755,1,1,1
24676,24676,1,1,24676,24676,1,1,1
27139,27139,1,1,27139,27139,1,1,1
15262,15262,1,1,15262,15262,1,1,1
15529,15529,1,1,15529,15529,1,1,1
14380,14380,1,1,14380,14380,1,1,1
6637,6637,1,1,6637,6637,1,1,1
8791,8791,1,1,8791,8791,1,1,1
2656,2656,1,1,2656,2656,1,1,1
29815,29815,1,1,29815,29815,1,1,1
171,171,1,1,171,171,1,1,1
21349,21349,1,1,21349,21349,1,1,1
24603,24603,1,1,24603,24603,1,1,1
7469,7469,1,1,7469,7469,1,1,1
10668,10668,1,1,10668,10668,1,1,1
10832,10832,1,1,10832,10832,1,1,1
25250,25250,1,1,25250,25250,1,1,1
2398,2398,1,1,2398,2398,1,1,1
10474,10474,1,1,10474,10474,1,1,1
4496,4496,1,1,4496,4496,1,1,1
29699,29699,1,1,29699,29699,1,1,1
7900,7900,1,1,7900,7900,1,1,1
22429,22429,1,1,22429,22429,1,1,1
23788,23788,1,1,23788,23788,1,1,1
28925,28925,1,1,28925,28925,1,1,1
201,201,1,1,201,201,1,1,1
27587,27587,1,1,27587,27587,1,1,1
5595,5595,1,1,5595,5595,1,1,1
10499,10499,1,1,10499,10499,1,1,1
24447,24447,1,1,24447,24447,1,1,1
5637,5637,1,1,5637,5637,1,1,1
15770,15770,1,1,15770,15770,1,1,1
9750,9750,1,1,9750,9750,1,1,1
846,846,1,1,846,846,1,1,1
19592,19592,1,1,19592,19592,1,1,1
9061,9061,1,1,9061,9061,1,1,1
5561,5561,1,1,5561,5561,1,1,1
2655,2655,1,1,2655,2655,1,1,1
15796,15796,1,1,15796,15796,1,1,1
11459,11459,1,1,11459,11459,1,1,1
5251,5251,1,1,5251,5251,1,1,1
5991,5991,1,1,5991,5991,1,1,1
210,210,1,1,210,210,1,1,1
8218,8218,1,1,8218,8218,1,1,1
14981,14981,1,1,14981,14981,1,1,1
2390,2390,1,1,2390,2390,1,1,1
28864,28864,1,1,28864,28864,1,1,1
11272,11272,1,1,11272,11272,1,1,1
16836,16836,1,1,16836,16836,1,1,1
10547,10547,1,1,10547,10547,1,1,1
20513,20513,1,1,20513,20513,1,1,1
15679,15679,1,1,15679,15679,1,1,1
26921,26921,1,1,26921,26921,1,1,1
21946,21946,1,1,21946,21946,1,1,1
18975,18975,1,1,18975,18975,1,1,1
23957,23957,1,1,23957,23957,1,1,1
9057,9057,1,1,9057,9057,1,1,1
26466,26466,1,1,26466,26466,1,1,1
15585,15585,1,1,15585,15585,1,1,1
1726,1726,1,1,1726,1726,1,1,1
16642,16642,1,1,16642,16642,1,1,1
1817,1817,1,1,1817,1817,1,1,1
8729,8729,1,1,8729,8729,1,1,1
11753,11753,1,1,11753,11753,1,1,1
17090,17090,1,1,17090,17090,1,1,1
18201,18201,1,1,18201,18201,1,1,1
13297,13297,1,1,13297,13297,1,1,1
27585,27585,1,1,27585,27585,1,1,1
7157,7157,1,1,7157,7157,1,1,1
8201,8201,1,1,8201,8201,1,1,1
26036,26036,1,1,26036,26036,1,1,1
18484,18484,1,1,18484,18484,1,1,1
7806,7806,1,1,7806,7806,1,1,1
16720,16720,1,1,16720,16720,1,1,1
16665,16665,1,1,16665,16665,1,1,1
23869,23869,1,1,23869,23869,1,1,1
6542,6542,1,1,6542,6542,1,1,1
15183,15183,1,1,15183,15183,1,1,1
10183,10183,1,1,10183,10183,1,1,1
20162,20162,1,1,20162,20162,1,1,1
24868,24868,1,1,24868,24868,1,1,1
24831,24831,1,1,24831,24831,1,1,1
6492,6492,1,1,6492,6492,1,1,1
20410,20410,1,1,20410,20410,1,1,1
12946,12946,1,1,12946,12946,1,1,1
18792,18792,1,1,18792,18792,1,1,1
6555,6555,1,1,6555,6555,1,1,1
114,114,1,1,114,114,1,1,1
15929,15929,1,1,15929,15929,1,1,1
20375,20375,1,1,20375,20375,1,1,1
8826,8826,1,1,8826,8826,1,1,1
6905,6905,1,1,6905,6905,1,1,1
25205,25205,1,1,25205,25205,1,1,1
4170,4170,1,1,4170,4170,1,1,1
184,184,1,1,184,184,1,1,1
3946,3946,1,1,3946,3946,1,1,1
16906,16906,1,1,16906,16906,1,1,1
1976,1976,1,1,1976,1976,1,1,1
19568,19568,1,1,19568,19568,1,1,1
2487,2487,1,1,2487,2487,1,1,1
22746,22746,1,1,22746,22746,1,1,1
18293,18293,1,1,18293,18293,1,1,1
2539,2539,1,1,2539,2539,1,1,1
4751,4751,1,1,4751,4751,1,1,1
629,629,1,1,629,629,1,1,1
16098,16098,1,1,16098,16098,1,1,1
6761,6761,1,1,6761,6761,1,1,1
2882,2882,1,1,2882,2882,1,1,1
7505,7505,1,1,8505,7505,1,1,1
8388,8388,1,1,8388,8388,1,1,1
25458,25458,1,1,25458,25458,1,1,1
17518,17518,1,1,17518,17518,1,1,1
4027,4027,1,1,4027,4027,1,1,1
1531,1531,1,1,1531,1531,1,1,1
22717,22717,1,1,22717,22717,1,1,1
16819,16819,1,1,16819,16819,1,1,1
9995,9995,1,1,9995,9995,1,1,1
17820,17820,1,1,17820,17820,1,1,1
1809,1809,1,1,1809,1809,1,1,1
25154,25154,1,1,25154,25154,1,1,1
7693,7693,1,1,7693,7693,1,1,1
6899,6899,1,1,6899,6899,1,1,1
18846,18846,1,1,18846,18846,1,1,1
8484,8484,1,1,8484,8484,1,1,1
18647,18647,1,1,18647,18647,1,1,1
29135,29135,1,1,29135,29135,1,1,1
8466,8466,1,1,8466,8466,1,1,1
15984,15984,1,1,15984,15984,1,1,1
12804,12804,1,1,12804,12804,1,1,1
18524,18524,1,1,18524,18524,1,1,1
27431,27431,1,1,27431,27431,1,1,1
27160,27160,1,1,27160,27160,1,1,1
21009,21009,1,1,21009,21009,1,1,1
24322,24322,1,1,24322,24322,1,1,1
29692,29692,1,1,30692,29692,1,1,1
18799,18799,1,1,18799,18799,1,1,1
20287,20287,1,1,20287,20287,1,1,1
5584,5584,1,1,6584,5584,1,1,1
7963,7963,1,1,7963,7963,1,1,1
771,771,1,1,771,771,1,1,1
18714,18714,1,1,18714,18714,1,1,1
23696,23696,1,1,23696,23696,1,1,1
10915,10915,1,1,10915,10915,1,1,1
14443,14443,1,1,14443,14443,1,1,1
23537,23537,1,1,23537,23537,1,1,1
6260,6260,1,1,6260,6260,1,1,1
18943,18943,1,1,18943,18943,1,1,1
10914,10914,1,1,10914,10914,1,1,1
28565,28565,1,1,28565,28565,1,1,1
22893,22893,1,1,22893,22893,1,1,1
3678,3678,1,1,3678,3678,1,1,1
25460,25460,1,1,25460,25460,1,1,1
24626,24626,1,1,24626,24626,1,1,1
9958,9958,1,1,9958,9958,1,1,1
29870,29870,1,1,29870,29870,1,1,1
29703,29703,1,1,29703,29703,1,1,1
3999,3999,1,1,3999,3999,1,1,1
26885,26885,1,1,26885,26885,1,1,1
16324,16324,1,1,16324,16324,1,1,1
21033,21033,1,1,21033,21033,1,1,1
13927,13927,1,1,13927,13927,1,1,1
9781,9781,1,1,9781,9781,1,1,1
15472,15472,1,1,15472,15472,1,1,1
22414,22414,1,1,22414,22414,1,1,1
17578,17578,1,1,17578,17578,1,1,1
21972,21972,1,1,21972,21972,1,1,1
19336,19336,1,1,19336,19336,1,1,1
21807,21807,1,1,21807,21807,1,1,1
5659,5659,1,1,5659,5659,1,1,1
25735,25735,1,1,25735,25735,1,1,1
14702,14702,1,1,14702,14702,1,1,1
12435,12435,1,1,12435,12435,1,1,1
2938,2938,1,1,2938,2938,1,1,1
18911,18911,1,1,18911,18911,1,1,1
23490,23490,1,1,23490,23490,1,1,1
24310,24310,1,1,24310,24310,1,1,1
5264,5264,1,1,5264,5264,1,1,1
738,738,1,1,738,738,1,1,1
15488,15488,1,1,15488,15488,1,1,1
19457,19457,1,1,19457,19457,1,1,1
7348,7348,1,1,7348,7348,1,1,1
11664,11664,1,1,11664,11664,1,1,1
28697,28697,1,1,28697,28697,1,1,1
20747,20747,1,1,20747,20747,1,1,1
6684,6684,1,1,6684,6684,1,1,1
3023,3023,1,1,3023,3023,1,1,1
14575,14575,1,1,14575,14575,1,1,1
2813,2813,1,1,2813,2813,1,1,1
23209,23209,1,1,23209,23209,1,1,1
24673,24673,1,1,24673,24673,1,1,1
22609,22609,1,1,22609,22609,1,1,1
10205,10205,1,1,10205,10205,1,1,1
9304,9304,1,1,9304,9304,1,1,1
23441,23441,1,1,23441,23441,1,1,1
3103,3103,1,1,3103,3103,1,1,1
20212,20212,1,1,20212,20212,1,1,1
17750,17750,1,1,17750,17750,1,1,1
760,760,1,1,760,760,1,1,1
16591,16591,1,1,16591,16591,1,1,1
21736,21736,1,1,21736,21736,1,1,1
24809,24809,1,1,24809,24809,1,1,1
8784,8784,1,1,8784,8784,1,1,1
5461,5461,1,1,5461,5461,1,1,1
20360,20360,1,1,20360,20360,1,1,1
17868,17868,1,1,17868,17868,1,1,1
5197,5197,1,1,5197,5197,1,1,1
25472,25472,1,1,25472,25472,1,1,1
7812,7812,1,1,7812,7812,1,1,1
9646,9646,1,1,9646,9646,1,1,1
1092,1092,1,1,1092,1092,1,1,1
20034,20034,1,1,20034,20034,1,1,1
23669,23669,1,1,23669,23669,1,1,1
25953,25953,1,1,25953,25953,1,1,1
15872,15872,1,1,15872,15872,1,1,1
10724,10724,1,1,10724,10724,1,1,1
6393,6393,1,1,6393,6393,1,1,1
23847,23847,1,1,23847,23847,1,1,1
8037,8037,1,1,8037,8037,1,1,1
29455,29455,1,1,29455,29455,1,1,1
6279,6279,1,1,6279,6279,1,1,1
12552,12552,1,1,12552,12552,1,1,1
2041,2041,1,1,2041,2041,1,1,1
25569,25569,1,1,25569,25569,1,1,1
28547,28547,1,1,28547,28547,1,1,1
17607,17607,1,1,17607,17607,1,1,1
3423,3423,1,1,3423,3423,1,1,1
22902,22902,1,1,22902,22902,1,1,1
2919,2919,1,1,2919,2919,1,1,1
23933,23933,1,1,23933,23933,1,1,1
16738,16738,1,1,16738,16738,1,1,1
27901,27901,1,1,27901,27901,1,1,1
6886,6886,1,1,6886,6886,1,1,1
17225,17225,1,1,17225,17225,1,1,1
25450,25450,1,1,25450,25450,1,1,1
5110,5110,1,1,5110,5110,1,1,1
8887,8887,1,1,8887,8887,1,1,1
18229,18229,1,1,18229,18229,1,1,1
12226,12226,1,1,12226,12226,1,1,1
17285,17285,1,1,17285,17285,1,1,1
2961,2961,1,1,2961,2961,1,1,1
7904,7904,1,1,7904,7904,1,1,1
5966,5966,1,1,5966,5966,1,1,1
21512,21512,1,1,21512,21512,1,1,1
24709,24709,1,1,24709,24709,1,1,1
20141,20141,1,1,20141,20141,1,1,1
25384,25384,1,1,26384,25384,1,1,1
16234,16234,1,1,16234,16234,1,1,1
440,440,1,1,440,440,1,1,1
3459,3459,1,1,3459,3459,1,1,1
20090,20090,1,1,20090,20090,1,1,1
6422,6422,1,1,6422,6422,1,1,1
19855,19855,1,1,19855,19855,1,1,1
21501,21501,1,1,21501,21501,1,1,1
10660,10660,1,1,10660,10660,1,1,1
17948,17948,1,1,17948,17948,1,1,1
12058,12058,1,1,12058,12058,1,1,1
20402,20402,1,1,20402,20402,1,1,1
4604,4604,1,1,4604,4604,1,1,1
2431,2431,1,1,2431,2431,1,1,1
2835,2835,1,1,2835,2835,1,1,1
25170,25170,1,1,25170,25170,1,1,1
13189,13189,1,1,13189,13189,1,1,1
16709,16709,1,1,16709,16709,1,1,1
22371,22371,1,1,22371,22371,1,1,1
27639,27639,1,1,27639,27639,1,1,1
25435,25435,1,1,25435,25435,1,1,1
11011,11011,1,1,11011,11011,1,1,1
16962,16962,1,1,16962,16962,1,1,1
16417,16417,1,1,16417,16417,1,1,1
933,933,1,1,933,933,1,1,1
10052,10052,1,1,10052,10052,1,1,1
16595,16595,1,1,16595,16595,1,1,1
15937,15937,1,1,15937,15937,1,1,1
1545,1545,1,1,1545,1545,1,1,1
16493,16493,1,1,16493,16493,1,1,1
13439,13439,1,1,13439,13439,1,1,1
6936,6936,1,1,6936,6936,1,1,1
24001,24001,1,1,24001,24001,1,1,1
10034,10034,1,1,10034,10034,1,1,1
25265,25265,1,1,25265,25265,1,1,1
23397,23397,1,1,23397,23397,1,1,1
27026,27026,1,1,27026,27026,1,1,1
4279,4279,1,1,4279,4279,1,1,1
9189,9189,1,1,9189,9189,1,1,1
11908,11908,1,1,11908,11908,1,1,1
4560,4560,1,1,4560,4560,1,1,1
16186,16186,1,1,16186,16186,1,1,1
20866,20866,1,1,20866,20866,1,1,1
21584,21584,1,1,21584,21584,1,1,1
7503,7503,1,1,7503,7503,1,1,1
26992,26992,1,1,26992,26992,1,1,1
16224,16224,1,1,16224,16224,1,1,1
7690,7690,1,1,7690,7690,1,1,1
4908,4908,1,1,4908,4908,1,1,1
18698,18698,1,1,18698,18698,1,1,1
14781,14781,1,1,14781,14781,1,1,1
23886,23886,1,1,23886,23886,1,1,1
10246,10246,1,1,10246,10246,1,1,1
10182,10182,1,1,10182,10182,1,1,1
11405,11405,1,1,11405,11405,1,1,1
23021,23021,1,1,23021,23021,1,1,1
17271,17271,1,1,17271,17271,1,1,1
1640,1640,1,1,1640,1640,1,1,1
23717,23717,1,1,23717,23717,1,1,1
23683,23683,1,1,23683,23683,1,1,1
14685,14685,1,1,14685,14685,1,1,1
23353,23353,1,1,23353,23353,1,1,1
24640,24640,1,1,24640,24640,1,1,1
27793,27793,1,1,27793,27793,1,1,1
17949,17949,1,1,17949,17949,1,1,1
3056,3056,1,1,3056,3056,1,1,1
20513,20513,1,1,20513,20513,1,1,1
26580,26580,1,1,26580,26580,1,1,1
1157,1157,1,1,1157,1157,1,1,1
25606,25606,1,1,25606,25606,1,1,1
14751,14751,1,1,14751,14751,1,1,1
8351,8351,1,1,8351,8351,1,1,1
13256,13256,1,1,13256,13256,1,1,1
23093,23093,1,1,23093,23093,1,1,1
12471,12471,1,1,12471,12471,1,1,1
25363,25363,1,1,26363,25363,1,1,1
17778,17778,1,1,17778,17778,1,1,1
987,987,1,1,987,987,1,1,1
16575,16575,1,1,16575,16575,1,1,1
2903,2903,1,1,2903,2903,1,1,1
23048,23048,1,1,23048,23048,1,1,1
2446,2446,1,1,2446,2446,1,1,1
3341,3341,1,1,3341,3341,1,1,1
22303,22303,1,1,22303,22303,1,1,1
8312,8312,1,1,8312,8312,1,1,1
11958,11958,1,1,11958,11958,1,1,1
7912,7912,1,1,7912,7912,1,1,1
6274,6274,1,1,6274,6274,1,1,1
1523,1523,1,1,1523,1523,1,1,1
6548,6548,1,1,6548,6548,1,1,1
11167,11167,1,1,11167,11167,1,1,1
11746,11746,1,1,11746,11746,1,1,1
25379,25379,1,1,25379,25379,1,1,1
18903,18903,1,1,18903,18903,1,1,1
10513,10513,1,1,10513,10513,1,1,1
7881,7881,1,1,7881,7881,1,1,1
29992,29992,1,1,29992,29992,1,1,1
20359,20359,1,1,20359,20359,1,1,1
18709,18709,1,1,18709,18709,1,1,1
2821,2821,1,1,2821,2821,1,1,1
23408,23408,1,1,23408,23408,1,1,1
19056,19056,1,1,19056,19056,1,1,1
3570,3570,1,1,3570,3570,1,1,1
13883,13883,1,1,13883,13883,1,1,1
2870,2870,1,1,2870,2870,1,1,1
7184,7184,1,1,7184,7184,1,1,1
28870,28870,1,1,28870,28870,1,1,1
18331,18331,1,1,18331,18331,1,1,1
21091,21091,1,1,21091,21091,1,1,1
23271,23271,1,1,23271,23271,1,1,1
11824,11824,1,1,11824,11824,1,1,1
10155,10155,1,1,10155,10155,1,1,1
8899,8899,1,1,8899,8899,1,1,1
28647,28647,1,1,28647,28647,1,1,1
21372,21372,1,1,21372,21372,1,1,1
6627,6627,1,1,6627,6627,1,1,1
10073,10073,1,1,10073,10073,1,1,1
7692,7692,1,1,7692,7692,1,1,1
28057,28057,1,1,28057,28057,1,1,1
19668,19668,1,1,19668,19668,1,1,1
10446,10446,1,1,10446,10446,1,1,1
16729,16729,1,1,16729,16729,1,1,1
5898,5898,1,1,5898,5898,1,1,1
23010,23010,1,1,23010,23010,1,1,1
17984,17984,1,1,17984,17984,1,1,1
5070,5070,1,1,5070,5070,1,1,1
11847,11847,1,1,11847,11847,1,1,1
24673,24673,1,1,24673,24673,1,1,1
18872,18872,1,1,18872,18872,1,1,1
1247,1247,1,1,1247,1247,1,1,1
17213,17213,1,1,17213,17213,1,1,1
19187,19187,1,1,19187,19187,1,1,1
10718,10718,1,1,10718,10718,1,1,1
21882,21882,1,1,21882,21882,1,1,1
8883,8883,1,1,8883,8883,1,1,1
6031,6031,1,1,6031,6031,1,1,1
18246,18246,1,1,18246,18246,1,1,1
20722,20722,1,1,20722,20722,1,1,1
23911,23911,1,1,23911,23911,1,1,1
25112,25112,1,1,25112,25112,1,1,1
5088,5088,1,1,6088,5088,1,1,1
9293,9293,1,1,9293,9293,1,1,1
28804,28804,1,1,28804,28804,1,1,1
6584,6584,1,1,6584,6584,1,1,1
27929,27929,1,1,27929,27929,1,1,1
6372,6372,1,1,6372,6372,1,1,1
23441,23441,1,1,23441,23441,1,1,1
27857,27857,1,1,27857,27857,1,1,1
6395,6395,1,1,6395,6395,1,1,1
21108,21108,1,1,21108,21108,1,1,1
4460,4460,1,1,4460,4460,1,1,1
13315,13315,1,1,13315,13315,1,1,1
9209,9209,1,1,9209,9209,1,1,1
1815,1815,1,1,1815,1815,1,1,1
22055,22055,1,1,22055,22055,1,1,1
561,561,1,1,561,561,1,1,1
3950,3950,1,1,3950,3950,1,1,1
9480,9480,1,1,9480,9480,1,1,1
2022,2022,1,1,2022,2022,1,1,1
18208,18208,1,1,18208,18208,1,1,1
26165,26165,1,1,26165,26165,1,1,1
25846,25846,1,1,25846,25846,1,1,1
2754,2754,1,1,2754,2754,1,1,1
348,348,1,1,348,348,1,1,1
17057,17057,1,1,17057,17057,1,1,1
14415,14415,1,1,14415,14415,1,1,1
23328,23328,1,1,23328,23328,1,1,1
21253,21253,1,1,21253,21253,1,1,1
2533,2533,1,1,2533,2533,1,1,1
10275,10275,1,1,10275,10275,1,1,1
14769,14769,1,1,14769,14769,1,1,1
12740,12740,1,1,12740,12740,1,1,1
7743,7743,1,1,8743,7743,1,1,1
6169,6169,1,1,6169,6169,1,1,1
15312,15312,1,1,15312,15312,1,1,1
27996,27996,1,1,27996,27996,1,1,1
9824,9824,1,1,9824,9824,1,1,1
14107,14107,1,1,14107,14107,1,1,1
29172,29172,1,1,29172,29172,1,1,1
21382,21382,1,1,21382,21382,1,1,1
6491,6491,1,1,6491,6491,1,1,1
20877,20877,1,1,20877,20877,1,1,1
16923,16923,1,1,16923,16923,1,1,1
9386,9386,1,1,9386,9386,1,1,1
17758,17758,1,1,17758,17758,1,1,1
7096,7096,1,1,7096,7096,1,1,1
7441,7441,1,1,7441,7441,1,1,1
1660,1660,1,1,1660,1660,1,1,1
23424,23424,1,1,23424,23424,1,1,1
3091,3091,1,1,3091,3091,1,1,1
16197,16197,1,1,16197,16197,1,1,1
26992,26992,1,1,26992,26992,1,1,1
9060,9060,1,1,9060,9060,1,1,1
13003,13003,1,1,13003,13003,1,1,1
13097,13097,1,1,13097,13097,1,1,1
8976,8976,1,1,8976,8976,1,1,1
20729,20729,1,1,20729,20729,1,1,1
15420,15420,1,1,15420,15420,1,1,1
7639,7639,1,1,7639,7639,1,1,1
4944,4944,1,1,4944,4944,1,1,1
26987,26987,1,1,26987,26987,1,1,1
5213,5213,1,1,5213,5213,1,1,1
27361,27361,1,1,27361,27361,1,1,1
3710,3710,1,1,4710,3710,1,1,1
18392,18392,1,1,18392,18392,1,1,1
10042,10042,1,1,10042,10042,1,1,1
275,275,1,1,275,275,1,1,1
15737,15737,1,1,15737,15737,1,1,1
13315,13315,1,1,13315,13315,1,1,1
9489,9489,1,1,9489,9489,1,1,1
27667,27667,1,1,27667,27667,1,1,1
6482,6482,1,1,6482,6482,1,1,1
13143,13143,1,1,13143,13143,1,1,1
10763,10763,1,1,10763,10763,1,1,1
13864,13864,1,1,13864,13864,1,1,1
15124,15124,1,1,15124,15124,1,1,1
23958,23958,1,1,23958,23958,1,1,1
3549,3549,1,1,3549,3549,1,1,1
649,649,1,1,649,649,1,1,1
24338,24338,1,1,24338,24338,1,1,1
19674,19674,1,1,19674,19674,1,1,1
19702,19702,1,1,19702,19702,1,1,1
4819,4819,1,1,4819,4819,1,1,1
25667,25667,1,1,25667,25667,1,1,1
18657,18657,1,1,18657,18657,1,1,1
8572,8572,1,1,8572,8572,1,1,1
8104,8104,1,1,8104,8104,1,1,1
17459,17459,1,1,17459,17459,1,1,1
13636,13636,1,1,13636,13636,1,1,1
28564,28564,1,1,28564,28564,1,1,1
1175,1175,1,1,1175,1175,1,1,1
3628,3628,1,1,3628,3628,1,1,1
19495,19495,1,1,19495,19495,1,1,1
7748,7748,1,1,7748,7748,1,1,1
2649,2649,1,1,2649,2649,1,1,1
29976,29976,1,1,29976,29976,1,1,1
1021,1021,1,1,1021,1021,1,1,1
9319,9319,1,1,9319,9319,1,1,1
22562,22562,1,1,22562,22562,1,1,1
14155,14155,1,1,14155,14155,1,1,1
461,461,1,1,461,461,1,1,1
14348,14348,1,1,14348,14348,1,1,1
6574,6574,1,1,6574,6574,1,1,1
24705,24705,1,1,24705,24705,1,1,1
8977,8977,1,1,8977,8977,1,1,1
3179,3179,1,1,3179,3179,1,1,1
3230,3230,1,1,3230,3230,1,1,1
23896,23896,1,1,23896,23896,1,1,1
29874,29874,1,1,29874,29874,1,1,1
2898,2898,1,1,2898,2898,1,1,1
17814,17814,1,1,17814,17814,1,1,1
3933,3933,1,1,3933,3933,1,1,1
9795,9795,1,1,9795,9795,1,1,1
9773,9773,1,1,9773,9773,1,1,1
7497,7497,1,1,7497,7497,1,1,1
21738,21738,1,1,21738,21738,1,1,1
8253,8253,1,1,8253,8253,1,1,1
13307,13307,1,1,13307,13307,1,1,1
18059,18059,1,1,18059,18059,1,1,1
4326,4326,1,1,4326,4326,1,1,1
9352,9352,1,1,9352,9352,1,1,1
1935,1935,1,1,1935,1935,1,1,1
25005,25005,1,1,25005,25005,1,1,1
3296,3296,1,1,3296,3296,1,1,1
8530,8530,1,1,8530,8530,1,1,1
5563,5563,1,1,5563,5563,1,1,1
10995,10995,1,1,10995,10995,1,1,1
16262,16262,1,1,16262,16262,1,1,1
9476,9476,1,1,9476,9476,1,1,1
10289,10289,1,1,10289,10289,1,1,1
21053,21053,1,1,21053,21053,1,1,1
23775,23775,1,1,23775,23775,1,1,1
2246,2246,1,1,2246,2246,1,1,1
16205,16205,1,1,16205,16205,1,1,1
18323,18323,1,1,18323,18323,1,1,1
4270,4270,1,1,4270,4270,1,1,1
4907,4907,1,1,4907,4907,1,1,1
17292,17292,1,1,17292,17292,1,1,1
2403,2403,1,1,2403,2403,1,1,1
24859,24859,1,1,24859,24859,1,1,1
29591,29591,1,1,29591,29591,1,1,1
5072,5072,1,1,5072,5072,1,1,1
5329,5329,1,1,5329,5329,1,1,1
26757,26757,1,1,26757,26757,1,1,1
523,523,1,1,523,523,1,1,1
13116,13116,1,1,13116,13116,1,1,1
13885,13885,1,1,13885,13885,1,1,1
27233,27233,1,1,27233,27233,1,1,1
26414,26414,1,1,26414,26414,1,1,1
9835,9835,1,1,9835,9835,1,1,1
5691,5691,1,1,5691,5691,1,1,1
21844,21844,1,1,21844,21844,1,1,1
26783,26783,1,1,26783,26783,1,1,1
7440,7440,1,1,7440,7440,1,1,1
2377,2377,1,1,2377,2377,1,1,1
5388,5388,1,1,5388,5388,1,1,1
19193,19193,1,1,19193,19193,1,1,1
4166,4166,1,1,4166,4166,1,1,1
9826,9826,1,1,9826,9826,1,1,1
28009,28009,1,1,28009,28009,1,1,1
5565,5565,1,1,5565,5565,1,1,1
22597,22597,1,1,22597,22597,1,1,1
6544,6544,1,1,6544,6544,1,1,1
8805,8805,1,1,8805,8805,1,1,1
29835,29835,1,1,29835,29835,1,1,1
23,23,1,1,23,23,1,1,1
19283,19283,1,1,19283,19283,1,1,1
1427,1427,1,1,1427,1427,1,1,1
20338,20338,1,1,20338,20338,1,1,1
4671,4671,1,1,4671,4671,1,1,1
6340,6340,1,1,6340,6340,1,1,1
27384,27384,1,1,27384,27384,1,1,1
23091,23091,1,1,23091,23091,1,1,1
29182,29182,1,1,29182,29182,1,1,1
20804,20804,1,1,20804,20804,1,1,1
11613,11613,1,1,11613,11613,1,1,1
12241,12241,1,1,12241,12241,1,1,1
8734,8734,1,1,8734,8734,1,1,1
13236,13236,1,1,13236,13236,1,1,1
9096,9096,1,1,9096,9096,1,1,1
5102,5102,1,1,5102,5102,1,1,1
29099,29099,1,1,29099,29099,1,1,1
15060,15060,1,1,15060,15060,1,1,1
25581,25581,1,1,25581,25581,1,1,1
29978,29978,1,1,29978,29978,1,1,1
18929,18929,1,1,18929,18929,1,1,1
22039,22039,1,1,22039,22039,1,1,1
22612,22612,1,1,22612,22612,1,1,1
6499,6499,1,1,6499,6499,1,1,1
