id,a1,a2
25447,44425,33385
25448,23068,1185
25449,42311,7272
25450,46754,16850
25451,41715,24051
25452,35616,9020
25453,8411,5696
25454,2372,2720
25455,43541,19916
25456,13016,4265
25457,7246,29898
25458,24269,23144
25459,31941,41300
25460,27626,36581
25461,22175,44393
25462,1328,7012
25463,10449,30516
25464,16881,445
25465,1239,12432
25466,18636,21077
25467,28729,32334
25468,38778,28243
25469,43516,44393
25470,44228,12039
25471,26717,10916
25472,27705,1268
25473,7899,12297
25474,3947,40656
25475,45032,2582
25476,34976,1719
25477,12085,9866
25478,1172,10033
25479,43481,37170
25480,39434,2370
25481,1193,10327
25481,8963,23204
25481,8665,20477
25481,17115,30116
25481,9399,38506
25481,10336,38182
25481,19563,28444
25481,23407,22874
25481,13606,19725
25481,21056,23947
25482,8998,39058
25483,45778,23778
25484,19290,33365
25485,13054,30729
25486,30445,48355
25487,43691,47207
25488,42687,19195
25489,22187,42579
25490,46808,966
25491,3567,40850
25492,36921,14570
25493,8880,10567
25494,32299,49050
25495,24673,9869
25496,47964,31415
25497,8143,23415
25498,14893,45885
25499,2282,19948
25500,20990,22529
25501,47860,23399
25502,13019,5946
25503,14659,34154
25504,3490,5293
25505,19865,41181
25506,32282,26038
25507,44432,39075
25508,38609,2392
25509,47394,12500
25510,45476,13912
25511,9450,33634
25512,11926,35712
25513,36977,20640
25514,11826,37567
25515,3773,11631
25516,22479,2108
25517,49403,19199
25518,43777,22495
25519,28212,10465
25520,16924,43414
25521,17786,46303
25522,27501,9109
25523,18854,26013
25524,3252,27540
25525,22245,3925
25526,44093,4042
25527,44494,5009
25528,793,41685
25529,39946,23798
25530,24578,21723
25531,34710,36680
25532,48238,15216
25533,40171,2145
25534,17125,19400
25535,13843,15106
25536,8074,13039
25537,12138,43024
25538,28770,31626
25539,10338,30311
25540,48648,46521
25541,24169,47107
25542,41428,24659
25543,25230,27454
25544,30195,32227
25545,47472,30630
25545,59845,40011
25545,48942,58561
25545,66151,33213
25545,76671,39408
25545,67394,53037
25545,70872,35793
25545,54490,48783
25545,65006,42380
25545,70898,42231
25546,372,26379
25547,12964,16114
25548,30653,9103
25549,47463,40814
25549,58608,52936
25549,65827,62215
25549,66014,64900
25549,53971,63297
25549,60038,59984
25549,70331,52934
25549,53285,43331
25549,58122,67473
25549,61945,50816
25550,16476,17029
25551,14708,14007
25552,10112,19190
25553,43805,26087
25554,48041,32285
25555,15940,4282
25556,19981,45927
25557,23043,15422
25558,11191,10849
25559,39333,41430
25560,7713,41992
25561,25500,46678
25562,12954,41801
25563,29419,7728
25564,42101,1474
25565,41520,31132
25566,37052,14693
25567,36617,4824
25568,6811,34727
25569,24036,30545
25570,20363,11168
25571,45782,30021
25572,4670,29642
25573,49573,44075
25574,27569,28326
25575,2813,19710
25576,47360,17378
25577,35656,13488
25578,1614,41760
25579,5287,41398
25580,9846,31471
25581,39966,11375
25582,38792,204
25583,43491,49133
25584,3053,20389
25585,48730,17947
25586,23614,42344
25587,48104,14547
25588,9397,44348
25589,49668,11590
25589,54059,36774
25589,49892,37525
25589,75717,21835
25589,61589,37611
25589,60512,16707
25589,59348,21818
25589,56743,24164
25589,75693,12831
25589,75338,28663
25590,34581,34619
25591,30607,43000
25592,27441,30959
25593,32439,34343
25594,16101,27978
25594,19342,28212
25594,42706,39357
25594,27266,41792
25594,35492,41400
25594,19289,39508
25594,24839,36456
25594,40223,35254
25594,20002,51231
25594,41639,33225
25595,3837,17133
25596,24746,764
25597,18270,6352
25598,42962,39775
25599,19975,44786
25600,13525,45863
25601,7154,20186
25602,29535,3136
25603,7766,40173
25604,44148,19422
25605,20610,7568
25606,5958,40260
25607,38035,47934
25608,3037,34317
25609,36848,40261
25610,523,42928
25611,42894,34337
25612,29908,41289
25613,45438,42539
25614,48508,35185
25615,27668,32236
25616,31259,41341
25617,7683,11656
25618,8029,25483
25619,33225,8087
25619,53930,26578
25619,63106,34181
25619,57008,33627
25619,52753,16101
25619,63086,30121
25619,62839,24193
25619,51184,33319
25619,62284,25740
25619,62558,36784
25620,30470,30201
25621,14836,1739
25622,30977,19894
25623,18857,496
25624,13746,35927
25625,16668,14760
25626,7255,46998
25627,4652,39040
25627,30694,63594
25627,4772,63879
25627,21563,54510
25627,26158,62526
25627,14705,63176
25627,18320,66673
25627,20756,67798
25627,16449,61034
25627,34263,58234
25628,29329,41270
25628,44202,53202
25628,54554,41871
25628,59137,56754
25628,35811,66130
25628,41033,69997
25628,54590,71089
25628,35167,66752
25628,53957,52610
25628,29699,52987
25629,6513,17501
25630,40189,27527
25631,40762,19810
25632,13754,27090
25633,35840,24617
25634,19983,48391
25635,1534,29521
25636,31886,8285
25637,21917,20828
25638,8812,37238
25639,27781,13144
25640,626,25555
25641,9975,15376
25642,39122,26774
25643,36478,19453
25644,35063,44190
25645,3074,30927
25646,30660,32801
25647,29889,32218
25648,5336,33098
25649,19841,13843
25650,31405,29346
25651,43511,25130
25652,46672,3364
25653,28308,43824
25654,3895,43203
25655,36019,11943
25656,17203,32088
25657,21585,17079
25658,8444,23304
25659,42867,14113
25660,4022,25224
25661,22618,21984
25662,41975,37200
25663,19216,45428
25664,7091,6075
25665,49249,37469
25666,44455,34561
25667,41367,20558
25668,28009,39078
25669,14168,15831
25669,30112,30559
25669,15500,38287
25669,27836,21375
25669,17811,27370
25669,26320,42476
25669,33057,19048
25669,21708,38050
25669,29555,16247
25669,18320,21236
25670,27777,48811
25671,1197,363
25672,48626,2914
25673,46504,33137
25674,43734,43550
25675,28994,41020
25676,19121,15848
25677,40015,47989
25678,30181,9175
25679,21278,10169
25680,17239,4683
25681,13298,24884
25682,15153,5254
25683,45983,27531
25684,35325,18989
25685,24401,46837
25686,45718,16614
25687,27509,959
25688,39222,30021
25689,20142,22825
25690,31871,14584
25691,30527,12793
25692,24330,25441
25693,46937,41518
25694,7045,294
25695,25926,4417
25695,37993,29887
25695,30214,15363
25695,37906,12368
25695,29614,32343
25695,42643,15181
25695,30572,18239
25695,39411,21748
25695,54895,5331
25695,42330,8284
25696,23848,9314
25697,19348,17430
25698,15405,41523
25699,38405,40374
25700,12041,10175
25701,32788,19584
25702,30672,27817
25703,10698,33310
25704,15034,31973
25705,7422,39223
25706,34958,22573
25707,22243,15070
25708,43717,10563
25709,9738,14268
25710,43064,7581
25711,20409,9377
25712,46834,39803
25713,10248,214
25714,24866,46071
25715,18592,32138
25716,46113,9559
25717,47435,34569
25718,29116,20235
25719,11662,9832
25720,34923,30095
25721,41302,16333
25722,12088,8677
25723,20318,15869
25724,30753,10603
25725,45332,46754
25726,15134,10715
25727,10887,41480
25728,14599,58
25729,3244,46643
25730,18322,25075
25731,30134,42817
25732,37540,28713
25733,6559,43943
25734,12627,36186
25735,34719,2439
25736,18896,28845
25737,40806,32030
25738,38042,22843
25739,49888,35847
25740,42162,39910
25741,15180,434
25742,10488,43705
25743,44610,21634
25744,11600,3433
25745,30734,25944
25746,8343,43729
25747,6093,5665
25747,26528,20161
25747,29608,19035
25747,33126,13558
25747,20015,7455
25747,36081,18890
25747,21674,20503
25747,14824,30665
25747,33415,15240
25747,8666,34701
25748,41396,49362
25749,29853,28762
25750,13159,22345
25751,30521,41720
25752,36569,20976
25753,4382,12643
25754,44024,39098
25755,30467,29844
25756,43821,38603
25757,12731,11384
25758,45778,49718
25759,39145,26627
25760,31919,35425
25761,18944,25510
25762,21843,360
25762,38032,17984
25762,50587,15527
25762,33911,11171
25762,29194,21484
25762,47377,18536
25762,51453,11409
25762,47563,9897
25762,50255,28674
25762,48444,19837
25763,24779,16584
25764,31400,31270
25765,43240,21813
25766,12419,31779
25767,6966,22896
25768,10859,8448
25769,42456,5645
25770,46983,24390
25771,13191,33355
25772,27460,33300
25773,43551,23825
25773,53421,49633
25773,64377,32360
25773,48946,38638
25773,63747,27966
25773,67560,24362
25773,53871,29248
25773,64862,42698
25773,53408,37942
25773,67405,35543
25774,43362,15616
25775,1176,6027
25776,1654,17270
25777,45498,30180
25778,28994,6689
25779,11086,16653
25780,14515,36610
25781,9662,31590
25782,28652,43970
25783,33435,38909
25784,34564,21996
25785,10179,26238
25786,17007,27898
25787,39730,14680
25788,28628,32545
25789,32761,7952
25790,21020,30047
25791,39622,34543
25792,42787,34403
25793,20966,11413
25794,42760,47608
25795,34436,16935
25796,27847,42261
25797,3519,2004
25798,21732,41654
25799,25754,20368
25800,36900,39988
25801,3437,40840
25802,43295,14482
25803,9585,35050
25804,40970,47475
25805,33088,34508
25806,25433,17037
25807,685,15139
25808,7435,41908
25809,42408,40671
25810,6467,37030
25811,45743,1599
25812,15506,2065
25813,32448,8819
25813,53735,17507
25813,43466,21232
25813,59944,13762
25813,38555,18216
25813,48612,26851
25813,50410,31857
25813,39540,24246
25813,56383,16364
25813,53508,31232
25814,2258,9714
25815,11009,16167
25816,9332,43536
25817,25399,22622
25818,19579,32310
25819,9915,38782
25820,15327,16020
25821,23215,173
25822,41739,22327
25823,21684,1837
25824,31592,14229
25825,34038,5441
25826,1134,13695
25827,42688,14798
25828,38284,4797
25829,20706,5913
25830,36279,27431
25831,44406,48192
25832,11565,37246
25833,3768,49963
25834,16557,41255
25835,20208,5482
25836,40613,11640
25837,656,24455
25838,43719,45527
25839,42314,41149
25840,28743,16574
25841,25593,32988
25842,6874,35480
25843,1374,13038
25844,36034,24165
25845,7159,29078
25846,47544,10933
25847,30271,19929
25848,46949,44871
25849,33786,23838
25850,28304,36501
25851,19257,12478
25852,20755,2521
25853,46920,12572
25854,2373,39704
25855,22757,43876
25856,17402,19385
25857,48859,32091
25858,44589,36763
25859,15272,23696
25860,6183,15050
25861,47125,34408
25862,1275,31967
25863,4679,46425
25864,47310,8403
25865,4658,4075
25866,46327,18385
25867,23478,14095
25868,25723,31602
25869,13251,20695
25870,33923,24400
25871,12512,16432
25872,26095,25926
25873,37441,16312
25874,29491,40199
25875,14947,8858
25876,41377,9142
25877,3394,25424
25878,20913,20876
25879,18066,46165
25880,17695,35293
25881,26286,35589
25882,48302,35644
25883,9993,40418
25884,14280,34742
25885,2117,30980
25886,3160,33667
25887,3808,34455
25888,25004,44296
25889,28672,29688
25890,31252,14548
25891,10309,838
25892,1106,47423
25892,7603,52156
25892,8982,74468
25892,13671,59184
25892,27336,47850
25892,2450,52409
25892,13514,62530
25892,29151,52056
25892,22792,63016
25892,3334,64990
25893,25424,33099
25894,18804,44185
25895,5946,9039
25896,36786,49082
25897,35722,11503
25898,10822,551
25899,9828,7520
25900,6274,13582
25901,12613,41947
25902,6883,20368
25903,33387,22216
25904,47918,32423
25905,15762,32444
25906,25675,13277
25907,17608,13162
25908,11720,22744
25909,28269,40385
25910,35751,12490
25911,8561,13846
25912,1934,11886
25913,17616,865
25914,13236,32060
25915,27289,23316
25916,31063,48451
25917,24815,39529
25918,40960,34228
25919,35993,25213
25920,42053,8604
25921,25128,36626
25922,34670,7269
25923,42432,23359
25924,29456,10810
25924,52158,24144
25924,47269,15269
25924,39617,16876
25924,43565,39481
25924,38023,20161
25924,45181,39309
25924,58476,31100
25924,44755,22162
25924,51124,32358
25925,20080,14581
25926,28259,31671
25927,46874,1541
25928,26893,49080
25929,21977,47659
25930,35672,38172
25931,48190,4012
25932,29399,22446
25933,48609,3365
25934,47482,25105
25935,1607,44949
25936,47410,20891
25937,6233,1074
25937,32116,28596
25937,6522,17451
25937,19699,16161
25937,6613,18617
25937,35617,25060
25937,34237,28099
25937,11161,6594
25937,28805,16310
25937,34233,6425
25938,35437,12170
25939,31203,33109
25940,5834,11474
25941,7230,11513
25942,13880,16235
25943,34568,33417
25944,25231,20314
25945,45873,30059
25946,10054,2713
25947,14209,33945
25948,22743,41334
25949,39744,10787
25950,26894,11148
25951,8699,5231
25952,38729,49908
25953,16564,31732
25954,26987,21411
25955,41243,45397
25956,37500,31219
25957,12262,15428
25958,21192,14983
25959,31761,31513
25959,45701,32401
25959,33359,58583
25959,39638,60053
25959,55836,36198
25959,59361,44008
25959,33496,49896
25959,45505,40670
25959,37908,61457
25959,61266,43490
25960,16092,31056
25961,21018,15474
25962,38032,43060
25963,16403,743
25964,10751,22378
25965,45314,40386
25966,8747,42533
25967,5961,22897
25968,83,18242
25969,42925,34458
25970,27220,36938
25971,36633,47573
25972,31885,16716
25973,11828,48288
25974,22827,1207
25975,4165,35590
25976,46553,2959
25977,16397,31942
25978,27222,25523
25979,36430,5241
25980,17889,13294
25981,48225,36213
25982,7210,12393
25983,38502,4140
25984,4574,42636
25985,15097,24922
25986,13923,19011
25987,14812,13424
25988,21720,24284
25989,34899,37330
25990,6674,15363
25991,41228,44244
25992,43576,13856
25993,23384,1885
25994,8824,7626
25995,24367,3373
25996,13425,13106
25997,6786,18149
25998,27131,27164
25999,7600,5627
26000,48643,17523
26001,35254,22958
26002,4102,43879
26003,21269,47803
26004,16910,35150
26005,49409,15038
26006,1784,25818
26007,14214,29462
26008,12214,19707
26009,22491,628
26010,1074,39317
26011,45179,4750
26012,3578,22938
26013,44762,32355
26014,9717,41065
26015,14171,42774
26016,1524,38450
26017,36173,40490
26018,34027,2450
26019,5573,27139
26020,41019,1501
26021,39931,27045
26022,19902,32315
26023,35064,8688
26024,12351,31547
26025,17475,21930
26026,39845,6754
26027,20232,17786
26028,38821,28882
26029,5199,6673
26030,29251,302
26031,7313,25953
26032,4386,36701
26033,3270,3230
26034,48576,22652
26035,8029,46754
26036,7798,18868
26037,2487,20233
26038,41110,24550
26039,48217,15134
26040,29105,20337
26041,34925,905
26042,14923,44787
26043,39843,29601
26043,62442,38620
26043,49633,33012
26043,47712,44060
26043,52124,40320
26043,64754,59312
26043,51292,55138
26043,56863,45689
26043,58895,42363
26043,62373,44469
26044,17549,26080
26045,2454,48026
26046,16564,29140
26047,44912,38769
26048,12220,3341
26049,29521,39216
26050,31001,26441
26051,461,28300
26052,25634,49556
26053,15123,48137
26054,48503,42770
26055,3996,31991
26056,35499,4988
26057,23554,38395
26058,22066,16383
26058,33338,29843
26058,23769,32660
26058,30280,17230
26058,27931,19598
26058,45744,27786
26058,22546,41886
26058,49827,31894
26058,36645,23790
26058,47338,24635
26059,12230,10618
26060,41066,9664
26061,25143,2564
26062,6407,4258
26063,18739,28789
26064,33939,27132
26065,13194,22876
26066,45069,19630
26067,5533,38624
26068,25762,4805
26069,9683,19264
26070,10598,34879
26071,8639,5221
26072,31241,10828
26073,36401,4327
26074,8248,31693
26075,47490,5022
26076,34583,21854
26077,29284,1940
26078,34118,42389
26078,48692,54629
26078,43064,46183
26078,46269,44994
26078,54595,54408
26078,50832,50459
26078,38106,71660
26078,54662,47333
26078,52834,64506
26078,50521,64401
26079,13947,16766
26080,37935,29541
26081,16950,24539
26082,35559,24249
26083,1471,32596
26084,48006,8040
26085,16444,15440
26086,9198,25643
26087,8005,11535
26087,12299,28426
26087,11670,14403
26087,31724,37312
26087,20128,15476
26087,9195,36134
26087,8553,15957
26087,9803,38408
26087,35113,40523
26087,25850,24097
26088,9384,31371
26089,482,42159
26090,39812,32197
26091,9326,18317
26092,38849,46877
26093,27083,17299
26094,40725,37247
26095,1144,31479
26096,19935,49018
26097,4266,4250
26098,28815,16259
26099,25058,41187
26100,2075,22654
26101,24408,26335
26102,28807,8387
26103,24095,27078
26104,29922,37430
26105,32544,15095
26106,38380,158
26107,22666,8815
26108,42401,27055
26109,10229,45921
26110,37801,40405
26111,14517,28292
26112,31054,3215
26113,27474,32584
26114,48099,35142
26115,5302,46338
26116,32175,36438
26117,33057,28161
26118,39097,30346
26119,21457,9639
26120,1319,8803
26121,12489,15230
26122,40737,14885
26123,21329,585
26124,46997,47093
26125,19753,33006
26126,43686,33020
26127,18753,36142
26128,36352,24391
26129,48519,15347
26130,12718,47249
26131,30018,21587
26132,45745,22706
26133,22541,45568
26134,31047,398
26134,39903,8730
26134,48822,23295
26134,33536,20751
26134,34062,6391
26134,40408,15648
26134,39204,29943
26134,34382,490
26134,37066,22044
26134,55808,4150
26135,14104,42636
26136,29712,18895
26137,26930,37718
26138,15446,47514
26139,24826,6307
26140,38377,38993
26141,5440,19910
26141,19487,26338
26141,27166,40092
26141,8555,21544
26141,11300,42700
26141,19798,23892
26141,10055,27469
26141,12709,46368
26141,34273,43327
26141,20378,36273
26142,49304,3965
26143,17444,34728
26144,10568,36298
26145,2393,10733
26146,23046,20847
26147,48418,35882
26148,37936,26288
26149,18491,13967
26150,42464,29863
26151,48146,36970
26152,31807,32011
26153,45034,45641
26154,21452,3881
26155,34212,8047
26156,9553,26264
26157,5230,46386
26158,24709,1162
26159,9241,20801
26160,23243,39731
26161,30158,7223
26162,2011,16535
26163,30149,17260
26164,17922,16451
26165,22766,79
26166,46796,34628
26167,42896,11155
26168,41173,2542
26169,7852,43393
26170,36609,37456
26171,23417,15843
26172,31863,42506
26173,45596,11635
26174,5340,37253
26175,779,43574
26176,22264,29293
26177,36838,11036
26178,41216,7744
26179,43435,32401
26180,4846,20962
26181,19377,16865
26182,32717,23136
26183,40115,16538
26184,21110,3682
26185,32789,48052
26186,30576,13925
26187,48895,4905
26188,6786,42250
26189,18355,33620
26190,36657,49301
26191,24308,16585
26192,30625,44351
26193,8296,1077
26194,30125,14626
26195,32837,45043
26196,32537,20427
26197,33950,18810
26198,4276,5642
26199,15968,8101
26200,11212,32827
26201,46907,34236
26202,49451,35498
26203,3439,32891
26204,26813,45255
26205,41100,45935
26206,37989,42507
26207,8952,34512
26208,6525,19216
26209,8895,16434
26210,17738,33766
26211,49655,14761
26212,23999,496
26213,27364,47354
26214,39121,2808
26215,21516,26729
26216,17055,16210
26217,24453,6312
26218,30920,21184
26219,3185,25286
26220,34794,18745
26221,40609,16374
26222,35124,12530
26223,18363,48182
26224,10950,41430
